row ID,row m/z,row retention time,Peak area,Standards Identification,SMILES,True Type,D Score,MD Score,type,elemental composition,identification,same composition,adduct ion,same peak,C10 loss,C10 loss_ion_pair,C10 loss_intensity_pair,C10 loss_score,C14 loss,C14 loss_ion_pair,C14 loss_intensity_pair,C14 loss_score,C9 loss,C9 loss_ion_pair,C9 loss_intensity_pair,C9 loss_score,C3 loss,C3 loss_ion_pair,C3 loss_intensity_pair,C3 loss_score,C2 loss,C2 loss_ion_pair,C2 loss_intensity_pair,C2 loss_score,C7 loss,C7 loss_ion_pair,C7 loss_intensity_pair,C7 loss_score,C5 loss,C5 loss_ion_pair,C5 loss_intensity_pair,C5 loss_score,C4 loss,C4 loss_ion_pair,C4 loss_intensity_pair,C4 loss_score,C10 ion,C10 ion_intensity,C10 ion_score,C14 ion,C14 ion_intensity,C14 ion_score,C15 ion,C15 ion_intensity,C15 ion_score,C16 ion,C16 ion_intensity,C16 ion_score,C17 ion,C17 ion_intensity,C17 ion_score,C18 ion,C18 ion_intensity,C18 ion_score,C19 ion,C19 ion_intensity,C19 ion_score,C20 ion,C20 ion_intensity,C20 ion_score,C27 ion,C27 ion_intensity,C27 ion_score,Acyl A ion,Acyl A ion_intensity,Acyl A ion_score,IHD,A part,B part,C part,C-12,C-18,olefinic position,M part,Sub No.,Sub Carbon,Sub_An,Acyl part,Correct Acyl part,A_id,B_id,C_id,M_id,R1_id,R2_id,R3_id,R4_id,R5_id,R6_id,R7_id,Total Score,Aglycone Type,Annotation SMILES,Annotation ID,Annotation Formula,Annotation MW,Top K,confidence score
66,547.2899,5.5,2800000.0,DA45_daphnepedunin D (TDPE-11),C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(CCCCCC(O)CC(C)C6C(C)C(=O)C(O)(C(O)C7(CO)OC7C3C1O5)C64)O2,MD,32,19,MD,C30H42O9,possibly known,"std_pimelotide C (DA33), std_pimelotide A (DA32)",[M+H]+,"36,66",C10H18O3,C30H36O6 / C20H18O3,143058.890625 / 23726.3046875,0.343,C14H24O4,C30H36O6 / C16H12O2,143058.890625 / 6258.810546875,0.2636,C9H16O2,C29H34O5 / C20H18O3,45737.42578125 / 23726.3046875,0.2126,C3H4O2,C30H38O7 / C27H34O5,109476.3203125 / 98209.9921875,0.9368,C2H4O2,C22H22O2 / C20H18O4,9628.5859375 / 13597.22265625,0.0866,C7H6O2,C27H34O5 / C20H28O3,98209.9921875 / 8782.625,0.2002,C5H10O2,C27H34O5 / C22H24O3,98209.9921875 / 4289.2646484375,0.1809,C4H8O2,C26H30O4 / C22H22O2,7343.35595703125 / 9628.5859375,0.0669,none,none,none,none,none,none,none,none,none,none,none,none,C17H16O1,6009.23,0.0601,C18H16O2,10909.69,0.1091,C19H16O2,15424.27,0.1542,C20H16O2,11306.67,0.1131,C27H34O5,98209.99,0.9821,C7H4O,13938.83,0.1394,10.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C9 ring with no substituent,0,others,,"acyl(0.09),benzoyl(0.20),benzoyl(0.14)",none,A6,B1,C5,M1,none,none,none,none,none,none,none,2.8400000000000003,A6B1C5M1,OCC12OC1C1C3OC45CCCCCCCCC6C(C)C(=O)C(O)(C2O)C6C1(O4)C(CO)CC3(C(=C)C)O5,PD01121525,C29H42O9,534.646,Top1,1.0
67,615.3157,10.2,4800000.0,DA46_edgeworthianin F (ECF-7),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C6C7(OC5(C)OC7=O)C(O)C5(CO)OC5C(C1O3)C6(O4)C(COC(=O)C(C)C)C2O,MD,0,6,MD,C34H46O10,possibly undescribed,none,[M+H]+,"47,67",none,none,none,none,C14H24O2,C34H46O10 / C20H22O8,128152.15625 / 1684.87744140625,0.2202,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H22O,3426.62,0.0343,none,none,none,none,none,none,none,none,none,none,none,none,C19H18O4,2290.79,0.0229,none,none,none,none,none,none,none,none,none,12.0,bicyclo [2.2.1] heptane ring,others,"9,13,14-orthoester",with C-12,with C-18,others,C14 ring with an olenfinic,0,others,,others,none,none,none,C6,M7,none,none,none,none,none,none,none,0.30029999999999996,none,,,,0.0,Top1,1.0
68,643.3461,11.0,15000000.0,DA47_edgeworthianin E (ECH-2),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C(C)C(=O)C6(O)C(O)C7(CO)OC7C(C1O3)C(O4)(C(COC(=O)C(C)C)C2OC(C)=O)C56,MD,13,24,MD,C36H50O10,possibly undescribed,none,[M+H]+,"37,68",C10H16O2,C30H34O2 / C20H18O4,140000.0 / 780000.0,1.9236,C14H24O2,C34H42O6 / C20H18O4,1900000.0 / 780000.0,7.2992,C9H16O2,C29H34O2 / C20H18O4,120000.0 / 780000.0,1.8243,C3H4O2,C20H20O4 / C17H16O2,110000.0 / 82000.0,0.7432,C2H4O2,C36H46O8 / C34H42O6,230000.0 / 1900000.0,4.1471,none,none,none,none,none,none,none,none,C4H8O2,C38H50O8 / C34H42O6,98000.0 / 1900000.0,3.563,none,none,none,C14H22O,230000.00,2.3000,none,none,none,none,none,none,C17H14O3,110000.00,1.1000,C18H16O2,210000.00,2.1000,C19H18O3,430000.0,4.3,C20H20O5,190000.00,1.9000,C27H36O2,69000.00,0.6900,C4H6O,130000.00,1.3000,12.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,with C-18,others,C14 ring with an olenfinic,1,C2,C2*1,"acyl(4.15),butanoyl/isobutyryl(1.30)",acyl,A6,B1,C6,M7,R1,none,none,none,none,none,none,23.579500000000003,A6B1C6M7,OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C6C(C)C(=O)C(O)(C2O)C6C1(O4)C(C)C(OC(=O)C)C3(C(=C)C)O5,PD01125401,C36H52O10,644.802,Top1,1.0
68,643.3461,11.0,15000000.0,DA47_edgeworthianin E (ECH-2),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C(C)C(=O)C6(O)C(O)C7(CO)OC7C(C1O3)C(O4)(C(COC(=O)C(C)C)C2OC(C)=O)C56,MD,13,24,MD,C36H50O10,possibly undescribed,none,[M+H]+,"37,68",C10H16O2,C30H34O2 / C20H18O4,140000.0 / 780000.0,1.9236,C14H24O2,C34H42O6 / C20H18O4,1900000.0 / 780000.0,7.2992,C9H16O2,C29H34O2 / C20H18O4,120000.0 / 780000.0,1.8243,C3H4O2,C20H20O4 / C17H16O2,110000.0 / 82000.0,0.7432,C2H4O2,C36H46O8 / C34H42O6,230000.0 / 1900000.0,4.1471,none,none,none,none,none,none,none,none,C4H8O2,C38H50O8 / C34H42O6,98000.0 / 1900000.0,3.563,none,none,none,C14H22O,230000.00,2.3000,none,none,none,none,none,none,C17H14O3,110000.00,1.1000,C18H16O2,210000.00,2.1000,C19H18O3,430000.0,4.3,C20H20O5,190000.00,1.9000,C27H36O2,69000.00,0.6900,C4H6O,130000.00,1.3000,12.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,with C-18,others,C14 ring with an olenfinic,1,C2,C2*1,"acyl(4.15),butanoyl/isobutyryl(1.30)",acyl,A6,B1,C6,M7,R1,none,none,none,none,none,none,23.579500000000003,A6B1C6M7,OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C6C(C)C(=O)C(O)(C2O)C6C1(O4)C(COC(=O)C)CC3(C(=C)C)O5,PD01127993,C36H52O10,644.802,Top1,1.0
68,643.3461,11.0,15000000.0,DA47_edgeworthianin E (ECH-2),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C(C)C(=O)C6(O)C(O)C7(CO)OC7C(C1O3)C(O4)(C(COC(=O)C(C)C)C2OC(C)=O)C56,MD,13,24,MD,C36H50O10,possibly undescribed,none,[M+H]+,"37,68",C10H16O2,C30H34O2 / C20H18O4,140000.0 / 780000.0,1.9236,C14H24O2,C34H42O6 / C20H18O4,1900000.0 / 780000.0,7.2992,C9H16O2,C29H34O2 / C20H18O4,120000.0 / 780000.0,1.8243,C3H4O2,C20H20O4 / C17H16O2,110000.0 / 82000.0,0.7432,C2H4O2,C36H46O8 / C34H42O6,230000.0 / 1900000.0,4.1471,none,none,none,none,none,none,none,none,C4H8O2,C38H50O8 / C34H42O6,98000.0 / 1900000.0,3.563,none,none,none,C14H22O,230000.00,2.3000,none,none,none,none,none,none,C17H14O3,110000.00,1.1000,C18H16O2,210000.00,2.1000,C19H18O3,430000.0,4.3,C20H20O5,190000.00,1.9000,C27H36O2,69000.00,0.6900,C4H6O,130000.00,1.3000,12.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,with C-18,others,C14 ring with an olenfinic,1,C2,C2*1,"acyl(4.15),butanoyl/isobutyryl(1.30)",acyl,A6,B1,C6,M7,R1,none,none,none,none,none,none,23.579500000000003,A6B1C6M7,CC(=O)OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C6C(C)C(=O)C(O)(C2O)C6C1(O4)C(C)CC3(C(=C)C)O5,PD01131317,C36H52O9,628.803,Top1,1.0
69,657.3252,11.6,42000000.0,DA48_edgeworthianin B (ECH-4),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C6C7(OC5(C)OC7=O)C(O)C5(CO)OC5C(C1O3)C6(O4)C(COC(=O)C(C)C)C2OC(C)=O,MD,8,12,MD,C36H48O11,possibly undescribed,none,[M+H]+,"44,69",C10H16O3,C30H38O5 / C20H22O8,2670.417236328125 / 5275.44140625,0.024,C14H24O2,C36H48O11 / C22H24O9,433340.4375 / 10870.2373046875,0.7653,none,none,none,none,C3H4O2,C20H18O5 / C17H14O3,2201.913818359375 / 3079.209716796875,0.0198,C2H4O2,C36H48O11 / C34H44O9,433340.4375 / 34072.84765625,0.8629,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H22O,20589.35,0.2059,none,none,none,none,none,none,C17H14O2,4397.30,0.0440,C18H16O2,5979.71,0.0598,C19H18O4,9869.66,0.0987,C20H20O6,2109.86,0.0211,none,none,none,C5H8O,2456.28,0.0246,13.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,with C-18,others,C14 ring with an olenfinic,1,C2,C2*1,"acyl(0.86),pentanoyl/2-methylbutyryl(0.02)",acyl,none,B1,C6,M7,R1,none,none,none,none,none,none,2.1797,none,,,,0.0,Top1,1.0
70,657.3262,12.3,4300000.0,DA49_edgeworthianin G (ECH-6),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C6C7(OC5(C)OC7=O)C(O)C5(CO)OC5C(C1O3)C6(O4)C(COC(=O)C(C)CC)C2OC(C)=O,MD,0,12,MD,C36H48O11,possibly undescribed,none,[M+H]+,"48,70",C10H18O2,C30H38O5 / C20H20O7,2670.417236328125 / 16407.89453125,0.0391,C14H24O2,C36H48O11 / C22H24O9,433340.4375 / 10870.2373046875,0.7653,none,none,none,none,C3H4O2,C20H18O6 / C17H14O4,21206.86328125 / 1365.825439453125,0.0409,C2H4O2,C36H48O11 / C34H44O9,433340.4375 / 34072.84765625,0.8629,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C20H20O6,2109.86,0.0211,none,none,none,none,none,none,13.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C14 ring with an olenfinic,1,C2,C2*1,acyl(0.86),acyl,A6,B1,C5,M7,R1,none,none,none,none,none,none,1.6902,A6B1C5M7,OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C6C(C)C(=O)C(O)(C2O)C6C1(O4)C(COC(=O)C)CC3(C(=C)C)O5,PD01127957,C36H52O10,644.802,Top1,1.0
70,657.3262,12.3,4300000.0,DA49_edgeworthianin G (ECH-6),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C6C7(OC5(C)OC7=O)C(O)C5(CO)OC5C(C1O3)C6(O4)C(COC(=O)C(C)CC)C2OC(C)=O,MD,0,12,MD,C36H48O11,possibly undescribed,none,[M+H]+,"48,70",C10H18O2,C30H38O5 / C20H20O7,2670.417236328125 / 16407.89453125,0.0391,C14H24O2,C36H48O11 / C22H24O9,433340.4375 / 10870.2373046875,0.7653,none,none,none,none,C3H4O2,C20H18O6 / C17H14O4,21206.86328125 / 1365.825439453125,0.0409,C2H4O2,C36H48O11 / C34H44O9,433340.4375 / 34072.84765625,0.8629,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C20H20O6,2109.86,0.0211,none,none,none,none,none,none,13.0,1-alkyl-3-one,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C14 ring with an olenfinic,1,C2,C2*1,acyl(0.86),acyl,A6,B1,C5,M7,R1,none,none,none,none,none,none,1.6902,A6B1C5M7,CC(=O)OCC12OC1C1C3OC45CCCC=CCCCCC(CCC)C6C(C)C(=O)C(O)(C2O)C6C1(O4)C(C)CC3(C(=C)C)O5,PD01131101,C36H52O9,628.803,Top1,1.0
71,653.3317,9.6,10000000.0,DA50_stelleralide H (WLI-j),C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(OC1C3C1OC1(COC(=O)c1ccccc1)C(O)C1(O)C(O)C(C)C(C(C)CCCCCCC5O)C14)O2,MD,6,11,MD,C37H48O10,possibly known,std_wikstroelide F (DA41),[M+H]+,"27,71",C10H18O3,C30H38O6 / C20H20O3,88922.8203125 / 10130.5224609375,0.1912,C14H24O4,C30H38O6 / C16H14O2,88922.8203125 / 3555.916015625,0.1625,C9H16O2,C29H36O4 / C20H20O2,77474.0 / 5110.47705078125,0.15,C3H4O2,C30H38O6 / C27H34O4,88922.8203125 / 2105.40283203125,0.1565,none,none,none,none,C7H6O2,C37H48O10 / C30H42O8,174345.328125 / 3464.53076171875,0.3043,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C18H18O1,1884.11,0.0188,C19H18O1,9178.30,0.0918,C20H18O2,10336.96,0.1034,C27H36O6,9809.62,0.0981,C7H4O,18421.79,0.1842,14.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C9 ring with no substituent,3,"C2,C4",C2*2+C4*1,"benzoyl(0.30),benzoyl(0.18)","acyl,acyl,isobutyryl",A8,B1,C5,M1,R1,R1,R3,none,none,none,none,1.0153,A8B1C5M1,CC(=O)OCC12OC1C1C3OC45CCCCCCCCC6C(C)C(OC(=O)C)C(O)(C2O)C6C1(O4)C(COC(=O)CCC)CC3(C(=C)C)O5,PD01178699,C37H54O12,690.827,Top1,1.0
71,653.3317,9.6,10000000.0,DA50_stelleralide H (WLI-j),C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(OC1C3C1OC1(COC(=O)c1ccccc1)C(O)C1(O)C(O)C(C)C(C(C)CCCCCCC5O)C14)O2,MD,6,11,MD,C37H48O10,possibly known,std_wikstroelide F (DA41),[M+H]+,"27,71",C10H18O3,C30H38O6 / C20H20O3,88922.8203125 / 10130.5224609375,0.1912,C14H24O4,C30H38O6 / C16H14O2,88922.8203125 / 3555.916015625,0.1625,C9H16O2,C29H36O4 / C20H20O2,77474.0 / 5110.47705078125,0.15,C3H4O2,C30H38O6 / C27H34O4,88922.8203125 / 2105.40283203125,0.1565,none,none,none,none,C7H6O2,C37H48O10 / C30H42O8,174345.328125 / 3464.53076171875,0.3043,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C18H18O1,1884.11,0.0188,C19H18O1,9178.30,0.0918,C20H18O2,10336.96,0.1034,C27H36O6,9809.62,0.0981,C7H4O,18421.79,0.1842,14.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C9 ring with no substituent,2,C4,C4*2,"benzoyl(0.30),benzoyl(0.18)","isobutyryl,isobutyryl",A8,B1,C5,M1,R3,R3,none,none,none,none,none,1.0153,A8B1C5M1,,,,0.0,Top1,1.0
72,653.3317,10.2,110000000.0,DA51_gnidimacrin (DOSO-B),C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CCCCCCC5O)C14)O2,MD,17,21,MD,C37H48O10,possibly known,std_wikstroelide F (DA41),[M+H]+,"26,72",C10H16O2,C30H36O5 / C20H20O3,83798.1328125 / 53782.66796875,0.4789,C14H24O4,C30H38O6 / C16H14O2,121881.90625 / 8692.7509765625,0.2388,C9H16O2,C29H36O5 / C20H20O3,50424.77734375 / 53782.66796875,0.4895,C3H4O2,C30H38O6 / C27H34O4,121881.90625 / 71339.3046875,0.6343,none,none,none,none,C7H6O2,C37H46O9 / C30H40O7,30661.544921875 / 69362.71875,0.2819,C5H10O2,C27H38O4 / C22H28O2,7766.9990234375 / 4070.302001953125,0.0364,C4H8O2,C26H36O4 / C22H28O2,13702.0869140625 / 4070.302001953125,0.0426,none,none,none,none,none,none,none,none,none,none,none,none,C17H16O1,15182.05,0.1518,C18H18O1,32076.15,0.3208,C19H20O2,24963.69,0.2496,C20H20O3,53782.67,0.5378,C27H34O4,71339.30,0.7134,C7H4O,103968.48,1.0397,14.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C9 ring with no substituent,3,"C2,C4",C2*2+C4*1,"benzoyl(0.28),benzoyl(1.04)","acyl,acyl,isobutyryl",A8,B1,C5,M1,R1,R1,R3,none,none,none,none,4.1692,A8B1C5M1,CC(=O)OCC12OC1C1C3OC45CCCCCCCCC6C(C)C(OC(=O)C)C(O)(C2O)C6C1(O4)C(COC(=O)CCC)CC3(C(=C)C)O5,PD01178699,C37H54O12,690.827,Top1,1.0
72,653.3317,10.2,110000000.0,DA51_gnidimacrin (DOSO-B),C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CCCCCCC5O)C14)O2,MD,17,21,MD,C37H48O10,possibly known,std_wikstroelide F (DA41),[M+H]+,"26,72",C10H16O2,C30H36O5 / C20H20O3,83798.1328125 / 53782.66796875,0.4789,C14H24O4,C30H38O6 / C16H14O2,121881.90625 / 8692.7509765625,0.2388,C9H16O2,C29H36O5 / C20H20O3,50424.77734375 / 53782.66796875,0.4895,C3H4O2,C30H38O6 / C27H34O4,121881.90625 / 71339.3046875,0.6343,none,none,none,none,C7H6O2,C37H46O9 / C30H40O7,30661.544921875 / 69362.71875,0.2819,C5H10O2,C27H38O4 / C22H28O2,7766.9990234375 / 4070.302001953125,0.0364,C4H8O2,C26H36O4 / C22H28O2,13702.0869140625 / 4070.302001953125,0.0426,none,none,none,none,none,none,none,none,none,none,none,none,C17H16O1,15182.05,0.1518,C18H18O1,32076.15,0.3208,C19H20O2,24963.69,0.2496,C20H20O3,53782.67,0.5378,C27H34O4,71339.30,0.7134,C7H4O,103968.48,1.0397,14.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C9 ring with no substituent,2,C4,C4*2,"benzoyl(0.28),benzoyl(1.04)","isobutyryl,isobutyryl",A8,B1,C5,M1,R3,R3,none,none,none,none,none,4.1692,A8B1C5M1,,,,0.0,Top1,1.0
73,657.3254,12.1,47000000.0,DA52_edgeworthianin C (ECH-5),C=C(C)C12OC34CCCC=CCCCCC(CCC)C5C6C7(OC5(C)OC7=O)C(O)C5(CO)OC5C(C1O3)C6(O4)C(COC(=O)c1ccccc1)C2OC(C)=O,MD,7,14,MD,C36H48O11,possibly undescribed,none,[M+H]+,"46,73",C10H16O3,C30H34O3 / C20H18O6,5666.75439453125 / 40325.55859375,0.0917,C14H24O2,C36H48O11 / C22H24O9,824737.0 / 8655.841796875,1.4085,none,none,none,none,C3H4O2,C20H18O6 / C17H14O4,40325.55859375 / 6097.43310546875,0.0938,C2H4O2,C36H48O11 / C34H44O9,824737.0 / 66254.8046875,1.6484,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,C14H22O,27796.98,0.2780,none,none,none,none,none,none,C17H14O2,7308.76,0.0731,C18H16O2,6356.82,0.0636,C19H18O4,15916.80,0.1592,none,none,none,none,none,none,C5H8O,4084.65,0.0408,13.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",with C-12,with C-18,others,C14 ring with an olenfinic,1,C2,C2*1,"acyl(1.65),pentanoyl/2-methylbutyryl(0.04)",acyl,none,B1,C6,M7,R1,none,none,none,none,none,none,3.9246000000000003,none,,,,0.0,Top1,1.0
74,665.2947,10.9,14000000.0,DA53_daphnepedunin F (TDPE-39),C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(CCCCCC(OC(=O)c6ccccc6)CC(C)C6C3C3(OC6(C)OC3=O)C(O)C3(CO)OC3C4C1O5)O2,MD,10,8,MD,C37H44O11,possibly undescribed,none,[M+H]+,"40,74",C10H16O2,C30H36O8 / C20H20O6,44857.2734375 / 24354.748046875,0.2173,none,none,none,none,C9H16O2,C29H34O5 / C20H18O3,8415.201171875 / 3700.987548828125,0.0341,none,none,none,none,none,none,none,none,C7H6O2,C37H44O11 / C30H38O9,64023.3046875 / 85234.96875,0.5811,none,none,none,none,none,none,none,none,none,none,none,C14H14O3,25649.87,0.2565,none,none,none,none,none,none,C17H16O2,5461.30,0.0546,C18H18O2,5625.56,0.0563,C19H18O4,9243.72,0.0924,C20H20O6,24354.75,0.2435,none,none,none,C7H4O,7978.38,0.0798,16.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C9 ring with no substituent,2,C4,C4*2,"benzoyl(0.58),benzoyl(0.08)","isobutyryl,isobutyryl",none,B1,C5,M1,R3,R3,none,none,none,none,none,1.1547999999999998,none,,,,0.0,Top1,1.0
74,665.2947,10.9,14000000.0,DA53_daphnepedunin F (TDPE-39),C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(CCCCCC(OC(=O)c6ccccc6)CC(C)C6C3C3(OC6(C)OC3=O)C(O)C3(CO)OC3C4C1O5)O2,MD,10,8,MD,C37H44O11,possibly undescribed,none,[M+H]+,"40,74",C10H16O2,C30H36O8 / C20H20O6,44857.2734375 / 24354.748046875,0.2173,none,none,none,none,C9H16O2,C29H34O5 / C20H18O3,8415.201171875 / 3700.987548828125,0.0341,none,none,none,none,none,none,none,none,C7H6O2,C37H44O11 / C30H38O9,64023.3046875 / 85234.96875,0.5811,none,none,none,none,none,none,none,none,none,none,none,C14H14O3,25649.87,0.2565,none,none,none,none,none,none,C17H16O2,5461.30,0.0546,C18H18O2,5625.56,0.0563,C19H18O4,9243.72,0.0924,C20H20O6,24354.75,0.2435,none,none,none,C7H4O,7978.38,0.0798,16.0,bicyclo [2.2.1] heptane ring,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C9 ring with no substituent,3,"C2,C4",C2*2+C4*1,"benzoyl(0.58),benzoyl(0.08)","acyl,acyl,isobutyryl",none,B1,C5,M1,R1,R1,R3,none,none,none,none,1.1547999999999998,none,,,,0.0,Top1,1.0
75,711.337,8.0,110000000.0,DA54_stelleralide F (DPSft-11),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)CCCCC5O)C14)O2,MD,25,25,MD,C39H50O12,possibly undescribed,none,[M+H]+,"55,75",C10H16O3,C30H36O6 / C20H20O3,119325.8984375 / 83958.6875,0.754,none,none,none,none,C9H16O2,C29H36O5 / C20H20O3,78171.6953125 / 83958.6875,0.7566,C3H4O2,C30H36O6 / C27H32O4,119325.8984375 / 78916.4921875,0.7041,C2H4O2,C32H40O8 / C30H36O6,18148.30078125 / 119325.8984375,0.2781,C7H6O2,C37H44O9 / C30H38O7,36221.84375 / 77001.6015625,0.3291,C5H10O2,C27H32O4 / C22H22O2,78916.4921875 / 10458.6943359375,0.1765,C4H8O2,C24H26O4 / C20H18O2,6402.51318359375 / 66270.90625,0.1372,C10H14O3,7818.97,0.0782,C14H14O3,8468.92,0.0847,none,none,none,none,none,none,C17H16O1,16455.62,0.1646,C18H18O1,44092.25,0.4409,C19H18O1,62427.95,0.6243,C20H20O3,83958.69,0.8396,C27H32O4,78916.49,0.7892,C7H4O,165182.78,1.6518,15.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C9 ring with no substituent,2,C5,C5*2,"acyl(0.28),benzoyl(0.33),benzoyl(1.65)","2-methylbutyryl,2-methylbutyryl",A8,B1,C5,M1,R4,R4,none,none,none,none,none,5.954000000000001,A8B1C5M1,,,,0.0,Top1,1.0
75,711.337,8.0,110000000.0,DA54_stelleralide F (DPSft-11),C=C(C)C12CC(COC(C)=O)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CC(OC(=O)c3ccccc3)CCCCC5O)C14)O2,MD,25,25,MD,C39H50O12,possibly undescribed,none,[M+H]+,"55,75",C10H16O3,C30H36O6 / C20H20O3,119325.8984375 / 83958.6875,0.754,none,none,none,none,C9H16O2,C29H36O5 / C20H20O3,78171.6953125 / 83958.6875,0.7566,C3H4O2,C30H36O6 / C27H32O4,119325.8984375 / 78916.4921875,0.7041,C2H4O2,C32H40O8 / C30H36O6,18148.30078125 / 119325.8984375,0.2781,C7H6O2,C37H44O9 / C30H38O7,36221.84375 / 77001.6015625,0.3291,C5H10O2,C27H32O4 / C22H22O2,78916.4921875 / 10458.6943359375,0.1765,C4H8O2,C24H26O4 / C20H18O2,6402.51318359375 / 66270.90625,0.1372,C10H14O3,7818.97,0.0782,C14H14O3,8468.92,0.0847,none,none,none,none,none,none,C17H16O1,16455.62,0.1646,C18H18O1,44092.25,0.4409,C19H18O1,62427.95,0.6243,C20H20O3,83958.69,0.8396,C27H32O4,78916.49,0.7892,C7H4O,165182.78,1.6518,15.0,1-alkyl-3-ol,"5-ol-6,7-epoxy","9,13,14-orthoester",no C-12,with C-18,others,C9 ring with no substituent,4,"C2,C4",C2*3+C4*1,"acyl(0.28),benzoyl(0.33),benzoyl(1.65)","acyl,acyl,acyl,isobutyryl",A8,B1,C5,M1,R1,R1,R1,R3,none,none,none,5.954000000000001,A8B1C5M1,,,,0.0,Top1,1.0
