row ID,row m/z,row retention time,20220601_100AGC_pluskal_mce_1D1_A1_id.mzML Peak area,VGF141_H06_pos.mzML Peak area,VGF141_A07_pos.mzML Peak area,VGF141_G06_pos.mzML Peak area,VGF142_A05_pos.mzML Peak area,VGF142_B03_pos.mzML Peak area,ThyW01_500ppm_cent_pos.mzML Peak area,Thy50_01_500ppm_cent_pos.mzML Peak area,ThyE01_500ppm_cent_pos.mzML Peak area,ThyW02_500ppm_cent_pos.mzML Peak area,ThyE02_500ppm_cent_pos.mzML Peak area,Thy50_02_500ppm_cent_pos.mzML Peak area
4270,300.1991665,1.0664645,0,85535.36,131540.72,76242.12,26378.225,128567.61,0,0,0,7719.4497,0,0
4318,323.1463463,1.0795363,0,0,0,14720.139,2953.2678,0,0,0,0,0,145147.6,145541.42
4321,291.1199709,1.0820229,0,0,0,0,6253.9365,0,0,0,0,747109.9,120062.96,130811.52
4326,233.1170278,1.0833883,0,0,0,0,0,0,0,0,0,183394.62,0,0
4366,599.3900458,1.0949665,0,130278.19,194506.94,108220.61,38770.805,180650.6,0,0,0,0,0,0
4464,214.9175638,1.1234326,0,0,0,0,0,0,0,0,870445.94,0,0,0
4493,122.0811501,1.1302933,1.01E+07,0,0,0,0,0,0,0,0,0,0,0
4538,296.0955195,1.1302933,1994912.8,0,0,0,0,0,0,0,0,0,0,0
4543,415.2116256,1.1302933,3359832.2,0,0,0,0,0,0,0,0,0,0,0
4570,274.2011023,1.13326,0,139109.86,63695.914,869900.6,54638.38,8828.053,0,0,0,0,0,0
4573,251.1252959,1.1343255,0,52318.973,0,448282.1,85694.36,15552.297,0,0,0,0,0,0
4583,163.0388902,1.1398209,0,0,0,0,0,0,7836.93,609299.9,0,12016.641,0,0
4585,265.1432877,1.1410894,0,0,0,0,0,5937.633,0,0,0,2553118.5,983079,1105608.6
4592,295.1175047,1.1416241,0,0,0,0,0,0,0,0,0,447688.94,87035.34,163438.28
4648,229.1220852,1.1603036,0,0,0,0,0,0,0,0,0,287876.25,0,109734.91
4677,281.1373932,1.168293,0,0,0,65106.812,0,0,0,0,0,308226.66,0,0
4709,309.1670401,1.1752199,0,0,0,0,0,0,0,0,0,141468.52,0,0
4729,300.1986221,1.185108,0,82568.65,135805.08,111876.93,40185.13,113247.03,0,0,0,0,0,0
4754,599.3899349,1.187938,0,82880.66,144433.12,125985.8,39513.336,121765.29,0,0,0,0,0,0
4756,335.111242,1.1895308,0,0,0,0,0,0,0,0,0,438342.2,0,138211.58
4781,277.106564,1.2033827,0,0,0,9006.557,0,35150.11,0,0,0,220763.3,52584.676,77602.945
4815,227.1253469,1.2120632,0,0,0,0,0,0,169014.77,0,0,0,0,0
4870,417.1183291,1.2279706,0,0,0,0,0,136358.23,0,0,0,0,0,0
4885,210.1112659,1.2309278,0,0,0,0,11069.984,4210.4473,74754.7,51280.867,0,0,0,0
4914,163.0389778,1.2375412,0,0,0,0,0,0,389280.12,0,0,0,0,0
4917,439.0547692,1.241771,0,0,0,0,0,0,78594.414,129006.086,0,0,0,0
4937,226.5467325,1.2479081,0,0,0,0,0,0,79385.08,133447.75,0,0,0,0
4938,355.1024038,1.2479081,0,0,0,0,0,0,108348.19,177632.02,0,0,0,0
4939,377.0843326,1.2479081,0,0,0,0,0,0,163566.2,284685.7,0,0,0,0
4994,127.5133267,1.2629509,0,2594327.2,1767426.8,0,2328972.2,2766973.8,0,0,0,0,0,0
4996,104.1068748,1.2630476,0,0,0,0,0,0,123103.875,75954.484,179511.95,0,0,0
4997,217.1368278,1.263122,0,177431.9,69167.47,183740.7,19574.145,18840.045,0,0,0,0,0,0
5011,194.0613644,1.2699424,3411936,31680.81,10438.801,25107.992,17637.322,8634.355,0,0,0,0,0,0
5048,227.126065,1.2792131,0,0,0,0,0,25503.23,48248.96,165235.67,0,0,0,0
5055,250.0911517,1.2820642,4.59E+07,5527.9326,0,0,0,0,0,0,0,0,0,0
5140,378.1342722,1.3044487,3.18E+07,0,0,0,0,0,0,0,0,0,0,0
5144,406.2236608,1.3044487,1.17E+08,0,0,0,0,0,0,0,0,0,0,0
5147,426.2136434,1.3044487,7.07E+07,0,0,0,0,0,0,0,0,0,0,0
5150,438.2136073,1.3044487,2172442.2,0,0,0,0,0,0,0,0,0,0,0
5151,486.1895222,1.3044487,2186087.2,0,0,0,0,0,0,0,0,0,0,0
5152,560.107117,1.3044487,2412118.2,0,0,0,0,0,0,0,0,0,0,0
5154,562.1213988,1.3044487,1.98E+07,0,0,0,0,0,0,0,0,0,0,0
5178,282.1126719,1.3078628,0,26502.771,238989.11,12765.561,0,0,0,0,0,0,0,0
5203,104.1068791,1.31901,0,0,0,0,0,0,0,79944.875,81308.14,0,0,0
5204,267.1571106,1.3191519,0,31235.955,0,204277.5,0,0,0,0,0,0,0,0
5206,290.2327365,1.3199767,0,25417.53,8443.084,200325.16,0,0,0,0,0,0,0,0
5227,335.1124728,1.3226945,0,0,0,0,0,0,0,0,0,252557.6,213530.69,130239.7
5302,234.1335635,1.3630161,0,391034.75,496416.25,1907.6395,336195.16,0,0,0,0,15026.106,0,9592.697
5419,288.216716,1.4017507,0,36048.457,12055.465,277139.4,6261.403,0,0,0,0,0,0,0
5455,316.2119076,1.4139311,0,0,2751.379,51313.156,0,0,60839.496,59849.117,58778.688,116467.62,86330.98,85967.06
5465,312.1229837,1.4165385,0,133403.42,149264.42,0,0,0,0,0,0,0,0,0
5477,171.0658422,1.421143,0,0,0,0,0,0,247872.67,204678.97,0,14665.609,0,0
5491,621.2217573,1.422213,0,0,93070.97,0,0,0,0,0,0,0,0,0
5494,303.1203099,1.4225817,0,0,0,2345.2773,0,0,0,0,0,152442.61,74878.76,88114.44
5499,282.1125351,1.4234835,0,496878.75,2380577.2,45880.56,0,0,0,0,0,0,0,0
5500,300.1232126,1.4234835,0,126233.08,634646.8,11424.886,0,0,0,0,0,0,0,0
5519,245.1171458,1.4237449,0,0,0,0,0,0,0,0,0,346289.16,0,0
5521,322.1049554,1.4259266,0,121611.44,357095.4,9675.731,0,0,0,0,0,0,0,0
5563,227.126127,1.4353286,0,0,0,20848.781,14045.709,7946.1743,64747.7,46566.32,0,117340.445,41778.51,30431.879
5579,302.1822927,1.4404564,0,0,0,0,0,0,0,0,0,210914.2,10451.226,38646.793
5602,281.1373671,1.4534649,0,0,0,66053.766,13896.3125,0,0,0,0,209318.23,0,0
5607,139.0212893,1.45435,0,0,0,4424158.5,6434684,0,0,0,0,0,0,0
5611,285.0760957,1.4566607,0,0,0,0,0,201804.33,0,0,0,0,0,0
5638,273.1089693,1.4639282,0,0,0,0,118427.62,0,0,0,0,0,0,0
5640,296.1849414,1.4639282,0,0,0,0,123019.68,0,0,0,0,0,0,0
5644,283.1523627,1.465801,0,0,0,155395.66,14028.815,0,0,0,0,0,0,0
5648,197.1174282,1.4673364,0,38215.195,0,130594.19,0,0,0,0,0,0,0,0
5690,239.089001,1.4867685,0,1047865.1,1149300.1,736834.7,1116912.5,1174832.1,0,0,0,0,0,0
5695,455.1889265,1.4867685,0,99148.8,123168.26,51213.58,114296.86,118705.516,0,0,0,0,0,0
5703,173.0809425,1.4881423,0,134444.47,149102.25,135107.92,103554.125,91124.375,0,0,0,0,0,0
5716,217.1071523,1.4895144,0,1391636.8,1574455.5,1477302.1,1110131.2,964546.56,0,0,0,0,0,0
5717,234.1338833,1.4900086,0,0,0,385249.53,0,273244.2,0,0,0,0,0,0
5720,104.1068809,1.4903256,0,0,0,0,0,0,0,0,86618.33,0,0,0
5801,262.1649204,1.5281903,0,479813.75,589869.75,425923.38,139003.42,230548.52,13777.313,13957.077,0,0,0,0
5807,312.1232451,1.5286274,0,491207.72,275575.9,5520.923,0,0,0,0,0,0,0,0
5814,330.1338037,1.5307409,0,282333.1,161946.22,0,0,0,0,0,0,0,0,0
5869,357.0944901,1.5468767,0,0,0,0,0,0,0,0,0,326749.25,0,167352.77
5884,306.2274926,1.5513484,0,57533.035,26097.498,197551.9,5561.759,4305.876,0,0,0,0,0,0
5903,274.20122,1.5558956,0,12745.378,10244.565,184036.56,16183.333,4040.5925,0,0,0,0,0,0
5922,447.1284911,1.5628229,0,6292.19,99453.52,0,0,0,0,0,0,0,0,0
5939,538.212723,1.5666126,0,139111.19,162099.83,135189.6,44414.535,0,0,0,0,0,0,0
5970,300.1231133,1.577502,0,10703.881,236970.16,0,0,0,0,0,0,0,0,0
5976,430.2434753,1.5790752,0,285505.25,512978.06,314591.06,62953.91,361122.3,0,0,0,0,0,0
5986,357.2143464,1.5804533,0,84604.95,135687.3,76635.31,24507.912,134082.03,0,0,0,0,0,0
5989,713.4219291,1.5825732,0,60931.168,125858.26,40768.56,0,95631.96,0,0,0,0,0,0
6058,197.1172534,1.6062063,0,388852.25,70041.016,1743078.5,36351.977,36078.527,0,0,0,0,0,0
6064,275.1311799,1.6075464,0,78569.08,13969.291,374257.94,0,6296.273,0,0,0,0,0,0
6066,147.0441351,1.6080409,0,0,83067.83,0,0,0,0,0,0,0,0,0
6080,242.1749672,1.6090772,0,163645.95,49564.188,354030.7,5746.6147,12035.99,0,0,0,0,0,0
6113,335.112581,1.6156379,0,0,0,0,0,0,0,0,0,1315972.1,563929.1,599834.9
6121,253.1793167,1.6225042,0,0,0,0,489358.84,0,0,0,0,0,0,0
6144,227.1272608,1.6290983,0,13985.725,8753.744,20271.068,37450.1,6300.8433,0,54931.766,0,0,0,0
6201,163.1115294,1.655139,0,0,0,0,3200.8865,155128.75,0,0,0,0,0,0
6207,245.1382171,1.6572832,0,39882.223,23829.602,10707.571,78792.39,17585.955,0,0,0,0,0,0
6252,267.15687,1.669483,0,66488.73,25074.982,562113.8,0,33501.42,0,0,0,0,0,0
6256,290.2323865,1.6703135,0,55683.156,27383.096,568331.75,17403.389,16192.937,0,0,0,0,0,0
6261,227.1640177,1.6717151,0,52408.465,22403.225,482400.97,38563.97,19059.916,0,0,0,0,0,0
6283,449.1072965,1.676041,0,0,0,198402.95,0,0,0,0,0,0,0,0
6314,245.1172078,1.6830698,0,0,0,0,0,0,0,0,0,1091663.8,473412.1,455026.44
6335,300.1229189,1.6903397,0,49092.574,317318.22,0,0,0,0,0,0,0,0,0
6344,365.1230887,1.6943884,0,0,0,0,0,0,0,0,0,453339.03,331926.16,447976.4
6350,253.1795841,1.6959162,0,0,0,0,222801.67,0,0,0,0,0,0,0
6371,209.0806956,1.7019944,0,117145.33,31280.627,0,10891.587,44695.1,0,0,0,0,0,0
6372,267.1584645,1.7021248,0,13838.614,4805.2715,86132.68,160473.58,13470.265,8431.091,12819.662,0,532961.44,183415.9,236576.7
6389,214.9175562,1.7042955,0,0,0,0,0,0,0,489178.66,0,0,0,0
6409,217.1222691,1.7089732,0,0,0,0,0,0,0,0,0,123354.23,0,0
6414,285.0753673,1.709559,0,0,0,0,0,161638.77,0,0,0,0,0,0
6415,301.0703924,1.709559,0,0,0,0,0,114364.62,0,0,0,0,0,0
6463,321.1311812,1.7273767,0,3549.7058,3998.2844,12372.983,18353.85,115171.836,0,0,0,0,0,0
6465,330.2273156,1.7282131,0,23625.463,10312.803,141571.5,8395.975,0,0,0,0,0,0,0
6507,263.127222,1.743268,0,0,0,28251.941,105096.17,0,0,0,0,1865563.9,824811.4,783777.06
6511,271.0603432,1.7457734,0,0,0,0,0,311384,0,0,0,0,0,0
6542,251.1639738,1.753893,0,0,0,0,223445.81,0,0,0,0,0,0,0
6582,398.0512616,1.7581418,0,26083.184,27709.96,31743.594,115778.38,18572.496,0,0,0,0,0,0
6617,272.2217034,1.7651405,0,33762.246,9237.147,174568.39,2332.9456,0,0,0,0,0,0,0
6699,295.1891906,1.7945044,0,1903.6533,0,0,4385.835,0,0,0,0,128912.305,28817.531,39961.77
6718,284.1276987,1.8006372,0,83208.9,813128.25,31511.559,0,0,0,0,0,0,0,0
6719,329.1853143,1.8006372,0,14103.777,152978.75,2108.5247,0,0,0,0,0,0,0,0
6720,330.227086,1.8008835,0,36992.145,16846.346,273426.78,21016.5,9769.311,0,0,0,0,0,0
6737,328.2114037,1.8029313,0,31471.71,0,220176.03,13809.317,0,0,0,0,0,0,0
6758,259.0964844,1.8117646,0,0,0,0,0,116513.53,0,0,0,0,0,0
6768,273.145903,1.815608,0,0,0,0,63248.61,0,0,0,0,147078.5,0,0
6770,320.0902957,1.8193532,0,10792.44,339586.12,0,1955.2012,0,0,0,0,0,0,0
6833,288.2164249,1.8388286,0,24201.17,5574.2227,170718.08,9291.009,0,0,0,0,0,0,0
6838,217.0970968,1.8409132,0,0,0,0,0,0,86256.36,94262.21,16141.398,0,0,0
6892,183.0778151,1.8539665,0,264215.1,247656.56,213335.56,235080.8,221045.75,0,0,0,0,0,0
6918,298.1066153,1.8618431,0,30975.568,1555352.8,5072.5356,0,0,0,0,0,0,0,0
6924,147.0437536,1.8639662,0,0,138809.17,0,0,0,0,0,0,0,0,0
6948,104.1068759,1.8708725,0,0,0,0,0,0,0,0,94088.56,0,0,0
6978,289.140978,1.882349,0,0,0,0,39915.51,0,0,0,0,293873.56,0,0
6984,255.0651723,1.8849475,0,0,0,0,0,277101.1,0,0,0,0,0,0
7014,331.0812219,1.8918474,0,0,0,0,0,427695.8,0,0,0,0,0,0
7040,209.1168609,1.8944327,0,8444.805,0,113273.71,18256.824,0,0,0,0,0,0,0
7041,359.1961767,1.8951977,0,88858.086,258574.45,0,0,0,0,0,0,0,0,0
7042,254.1742296,1.8958349,0,7866.8516,2748.865,122116.06,8453.375,0,0,0,0,0,0,0
7043,314.1378775,1.8962708,0,371601.28,1150859.8,17102.773,0,0,0,0,0,0,0,0
7081,163.0389597,1.9069775,0,0,0,0,0,0,182224.25,50873.89,0,0,0,0
7096,266.0440553,1.9093581,1942347.5,0,0,0,0,0,0,0,0,0,0,0
7104,282.56433,1.9093581,7.05E+07,0,0,0,0,0,0,0,0,0,0,0
7111,451.0030927,1.9093581,1.39E+07,0,0,0,0,0,0,0,0,0,0,0
7113,454.997931,1.9093581,1947599.5,0,0,0,0,0,0,0,0,0,0,0
7119,584.1650235,1.9093581,3.46E+07,0,0,0,0,0,0,0,0,0,0,0
7144,187.060102,1.9147601,0,0,0,0,0,0,0,0,0,529879.8,954197.8,946411.75
7176,567.2488471,1.920608,0,7195.8413,183151.14,0,0,0,0,0,0,0,0,0
7177,589.2313292,1.920608,0,4700.8496,117587.086,0,0,0,0,0,0,0,0,0
7178,284.127597,1.9207455,0,1504972.8,6568685.5,79758.195,0,0,0,0,0,0,0,0
7179,306.1094004,1.9207455,0,118904.4,453120.2,2938.8008,0,0,0,0,0,0,0,0
7210,113.023225,1.9226578,0,0,0,0,0,0,0,0,0,72627.06,131108.47,126963.96
7213,209.0420071,1.9230264,0,0,0,0,0,0,0,0,0,72035.734,162231.25,159166.44
7221,329.1858484,1.9242204,0,72786.805,225728.58,0,0,0,0,0,0,0,0,0
7242,239.1639011,1.9323792,0,0,0,0,255684.83,0,0,0,0,0,0,0
7243,261.1458167,1.9323792,0,0,0,0,277713.47,0,0,0,0,0,0,0
7247,219.1014926,1.9339267,0,0,0,0,4857.6523,154608.31,0,0,0,0,0,0
7249,173.0444293,1.9353299,0,0,0,0,0,0,0,0,0,82525.66,147816.19,149754.23
7285,251.1026097,1.9442894,0,0,0,0,0,0,179457.22,72039.22,0,0,0,0
7288,207.1376913,1.9454178,0,24496.838,3912.0083,219398.77,43149.027,11434.944,0,0,0,0,0,0
7289,284.2208708,1.9455467,0,0,0,9966.953,147084.16,0,0,0,0,0,0,0
7313,336.1198027,1.9522525,0,93887.43,72888.64,0,0,0,0,0,0,0,0,0
7352,249.1112368,1.9671619,0,17806.055,9506.52,14670.152,26656.043,225148.7,0,0,0,0,0,0
7358,195.1379878,1.9686269,0,0,0,0,227094.02,0,0,0,0,0,0,0
7384,256.1892269,1.9740328,0,0,0,119222.68,0,0,0,0,0,0,0,0
7409,255.0648337,1.9775224,0,0,0,0,5891.394,7595865.5,0,0,0,0,0,0
7423,277.0466324,1.9789177,0,0,0,0,0,509804.66,0,0,0,0,0,0
7430,339.1222133,1.9789177,0,0,0,0,0,107526.3,0,0,0,0,0,0
7442,531.1044651,1.9789177,0,0,0,0,0,173705.72,0,0,0,0,0,0
7465,336.1209639,1.983771,0,22179.818,116427.09,0,4970.4077,0,0,0,0,0,0,0
7472,206.5296204,1.9862155,0,0,0,0,0,95478.22,0,0,0,0,0,0
7494,251.1625137,1.9905887,0,0,27119.195,53841.02,510137.1,15783.584,0,0,0,0,0,0
7495,489.1381022,1.9909444,0,29272.49,217605.7,16749.914,0,0,0,0,0,0,0,0
7501,285.0753531,1.9937696,0,0,0,0,0,166749.78,0,0,0,0,0,0
7502,287.0545867,1.9937696,0,0,0,0,0,144973.17,0,0,0,0,0,0
7510,139.9821615,1.994316,0,0,0,0,0,0,0,0,0,0,1688568.4,0
7571,359.1956863,2.0111198,0,96300.99,152828.23,0,0,0,0,0,0,0,0,0
7583,314.1377393,2.0115714,0,1587244,2170533.5,53098.97,0,0,0,0,0,0,0,0
7585,270.2052626,2.0120015,0,18088.555,0,157128.08,0,0,0,0,0,0,0,0
7600,249.1474522,2.0147562,0,20832.723,0,109358.414,149041.69,0,0,0,0,0,0,0
7619,317.1020925,2.022909,0,0,0,0,0,125793.63,0,0,0,0,0,0
7623,254.1738101,2.0240254,0,0,0,102192.33,7029.6357,0,0,0,0,0,0,0
7628,543.1281656,2.0259006,0,0,115326.41,0,0,0,0,0,0,0,0,0
7631,692.1967924,2.0259006,0,0,197016.12,0,0,0,0,0,0,0,0,0
7636,166.0862272,2.0277207,0,0,0,0,0,0,93164.25,76536.234,26140.309,0,0,0
7717,315.0862872,2.0525088,0,0,0,0,0,517418.34,0,0,0,0,0,0
7741,425.1418417,2.0633159,0,0,0,0,0,0,56850.01,67505.42,0,0,0,0
7778,253.1795973,2.073043,0,0,0,0,108639.32,0,0,0,0,0,0,0
7782,293.1721185,2.073043,0,0,0,0,360302.88,0,0,0,0,0,0,0
7788,285.0758836,2.074542,0,0,0,0,0,445651.47,0,0,0,0,0,0
7790,329.1021084,2.074542,0,0,0,0,0,196768.42,0,0,0,0,0,0
7822,307.1514504,2.0850186,0,9756.762,0,46235.96,46100.613,0,0,0,0,310085.06,224117.84,211666.78
7823,489.1391902,2.0863087,0,0,98559.79,0,0,0,0,0,0,0,0,0
7847,266.1172974,2.092765,0,30976.145,145626.38,3752.5894,0,0,0,0,0,0,0,0
7854,317.1020027,2.0960064,0,0,0,0,0,326324.97,0,0,0,0,0,0
7892,288.2166064,2.114788,0,46274.27,15550.848,260650.4,11328.918,0,0,0,0,0,0,0
7910,247.1316627,2.1235,0,19931.059,8203.928,91513.74,267642.5,11069.005,0,0,0,0,0,0
7919,461.1436737,2.125671,0,0,0,0,0,342647.84,0,0,0,0,0,0
7932,253.1798249,2.1269155,0,0,0,0,278684.78,0,0,0,0,0,0,0
8001,194.0822715,2.136684,0,0,0,0,15303.927,0,51504.61,43186.19,13644.958,297532.2,177862.31,153095.05
8016,287.1257553,2.1422951,0,0,0,0,46155.227,0,0,0,0,179006.16,0,0
8021,265.1427364,2.1454568,0,46890.57,12780.36,173867.47,694437.94,0,0,0,15391.868,1531453,673263.56,742179.56
8027,270.2060148,2.1473796,0,25975.963,8731.579,158022.17,9887.512,0,0,0,0,0,0,0
8063,195.1379502,2.1568506,0,0,0,0,157830.36,0,0,0,0,0,0,0
8074,299.0914989,2.1590476,0,0,0,0,0,483235.25,0,0,0,11167.85,0,0
8087,315.0860812,2.1626394,0,0,0,0,0,744728.94,0,0,0,0,0,0
8110,329.1016739,2.1674075,0,0,0,0,2583.8545,1354237.9,0,0,0,0,0,0
8117,269.0443513,2.1703038,0,0,0,0,0,151006.56,0,0,0,0,0,0
8126,345.0966361,2.1703038,0,0,0,0,0,160497.88,0,0,0,0,0,0
8132,479.1334883,2.1703038,0,0,0,0,0,153638.83,0,0,0,0,0,0
8161,213.1273903,2.179279,0,0,0,0,0,0,0,0,0,921001.06,521732.06,459928.2
8192,207.1377708,2.1899304,0,18685.334,7413.852,210197.08,47682.945,18443.482,0,0,0,0,0,0
8197,287.0911661,2.1925287,0,0,0,0,0,201493.12,0,0,0,0,0,0
8215,249.1477685,2.1997206,0,7954.7227,4535.904,37263.586,193997.1,0,0,0,0,7754829.5,4523147.5,3960898.8
8226,231.1379364,2.200553,0,0,0,0,130591.03,0,0,0,0,2214037,1263389.9,1126372.2
8228,367.2084181,2.2007382,0,0,0,191354.58,20492.281,9457.975,0,0,0,0,0,0
8281,401.1590823,2.2084193,0,10180.483,5428.3994,0,6877.201,206826.81,0,0,0,0,0,0
8284,419.1693714,2.2103353,0,9089.651,4192.8364,0,2830.2048,105006.875,0,0,0,0,0,0
8320,191.1426883,2.2165895,0,29077.094,0,126119.41,17341.582,8568.435,0,0,0,0,0,0
8332,209.1531845,2.2201657,0,0,0,69334.12,14342.06,9192.973,0,0,0,0,0,0
8342,357.0944769,2.2251508,0,0,0,0,0,0,0,0,0,145605.67,76984.3,86047.664
8359,367.1729276,2.2263877,0,0,0,0,68841.45,0,0,0,0,0,0,0
8365,365.1230858,2.228675,0,0,0,0,0,0,0,0,0,461524.16,243703.44,301229.4
8367,361.0902977,2.2288492,0,0,0,0,0,1469.514,39483.395,135755.52,0,0,0,0
8369,317.1021708,2.2289562,0,0,0,0,0,285663.7,0,0,0,91677.75,43334.895,46237.1
8385,345.0967575,2.2304554,0,0,0,0,0,157835.73,0,0,0,0,0,0
8411,335.1125915,2.2381744,0,0,0,0,0,5426.165,0,0,0,938523.5,490384.75,538993.56
8414,369.0975819,2.2395663,0,0,0,0,2826.8381,93005.06,0,0,0,0,0,0
8446,308.2219204,2.2471461,0,0,8950.272,0,482895.2,207579.31,0,0,0,0,0,0
8450,221.1536469,2.2488167,0,0,0,0,314743.62,0,0,0,0,0,0,0
8455,263.1266979,2.250187,0,7331.8267,0,17986.086,66588.12,0,0,0,0,737700.75,0,215964.14
8457,147.0440395,2.2517369,0,0,0,0,0,0,93857.41,259341.9,0,0,0,0
8464,237.1480176,2.2561226,0,45695.805,8275.804,123832.99,191106.47,6487.6177,0,0,0,0,0,0
8506,257.1270675,2.2674193,0,26524.613,0,146069.2,0,0,0,0,0,0,0,0
8519,315.0860495,2.2675178,0,0,0,0,0,2111313,0,0,0,0,0,0
8520,337.0679036,2.2675178,0,0,0,0,0,416060.97,0,0,0,0,0,0
8523,360.1438328,2.2675178,0,0,0,0,0,410030.56,0,0,0,0,0,0
8538,227.1272672,2.267992,0,34231.23,30905.777,88781.69,198680.39,41093.52,0,0,0,0,0,0
8563,251.0556719,2.2733548,0,0,0,0,0,11404.463,0,0,0,536422.3,135582.02,227028.84
8571,281.0806849,2.2751179,0,0,0,0,0,122168.91,0,0,0,0,0,0
8573,355.0786518,2.2751179,0,0,0,0,0,163091.61,0,0,0,0,0,0
8593,219.1379903,2.2800643,0,0,0,0,635003.75,0,0,0,0,0,0,0
8605,249.109478,2.2825272,0,0,5339.639,17842.445,157107.84,18468.348,0,0,0,20425.818,0,0
8619,235.1328509,2.287402,0,0,0,0,525999.7,0,0,0,0,0,0,0
8646,323.1275375,2.2900572,0,0,0,0,0,130125.4,0,0,0,0,0,0
8675,209.1532054,2.3007848,0,0,0,79133.016,22505.932,14160.638,0,0,0,0,0,0
8722,267.1589651,2.3101413,0,0,0,0,186624.19,0,0,0,0,0,0,0
8750,345.0965558,2.311728,0,0,0,0,0,1526033.2,0,0,0,0,0,0
8751,367.0785844,2.311728,0,0,0,0,0,223007.9,0,0,0,0,0,0
8756,390.1542814,2.311728,0,0,0,0,0,359718.72,0,0,0,0,0,0
8760,310.2001549,2.3119314,0,33214.523,0,188886.44,13791.161,0,0,0,0,0,0,0
8789,543.1284544,2.3237977,0,0,11219.848,0,0,189170.88,0,0,0,0,0,0
8818,559.1233294,2.3266363,0,0,0,0,0,157485.84,0,0,0,0,0,0
8837,363.1066871,2.3341258,0,0,0,0,0,205677.6,0,0,0,0,0,0
8840,408.1653207,2.3341258,0,0,0,0,0,149486.56,0,0,0,0,0,0
8865,279.0910578,2.3432426,0,0,0,0,0,0,0,0,0,2631499,1074267.8,1348126.4
8879,323.1278576,2.349965,0,0,0,0,0,158195.03,0,0,0,0,0,0
8891,249.1472474,2.3556902,0,11480.32,0,44288.438,4399883,0,0,0,0,0,0,0
8907,163.0388547,2.3590975,0,677351.3,376293.3,498459.44,517044.8,0,0,0,0,0,0,0
8929,217.1585543,2.365323,0,5391.791,0,0,214390.66,0,0,0,0,0,0,0
8985,299.0550699,2.3797672,0,0,0,0,0,1090025.6,0,0,0,0,0,0
8993,271.0598587,2.3804884,0,0,0,3193.72,0,1234590,0,0,0,0,0,0
8997,300.2164985,2.3831415,0,13836.767,4802.096,116414.055,6793.7324,0,0,0,0,0,0,0
8999,301.0719046,2.384454,0,0,0,4206.872,27006.863,114176.95,0,0,0,489978.97,84377.305,162344.02
9014,385.0893652,2.3870606,0,0,0,0,0,436605.25,0,0,0,0,0,0
9050,399.1776497,2.3927877,0,5001.9175,5344.8696,0,14316.178,68798.055,0,0,0,0,0,0
9051,394.2222895,2.393375,0,71078.86,68142.91,63778.53,69689.21,58866.133,0,0,0,0,0,0
9069,269.0445067,2.3943796,0,0,0,0,0,785972.8,0,0,0,0,0,0
9081,559.1236523,2.3943796,0,0,0,0,0,185529.25,0,0,0,0,0,0
9113,370.1858565,2.3960266,0,0,78590.48,11294.999,0,0,0,0,0,0,0,0
9121,347.1125881,2.4010525,0,0,0,0,6696.2715,167259.39,0,0,0,21703.623,15448.285,0
9132,253.1432306,2.4015474,0,0,0,0,300290.53,4931.993,0,0,0,0,0,0
9140,231.1379882,2.4015927,0,0,0,0,267710.47,0,0,0,0,0,0,0
9141,235.1329813,2.4015927,0,0,0,0,173601.95,0,0,0,0,0,0,0
9145,271.1538533,2.4015927,0,0,0,0,142052.45,0,0,0,0,0,0,0
9147,293.1358423,2.4015927,0,0,0,0,201318.7,0,0,0,0,0,0,0
9175,177.1273912,2.4084594,0,0,0,0,194293.67,0,0,0,0,0,0,0
9183,219.1379305,2.4084594,0,0,0,0,358571.44,0,0,0,0,0,0,0
9233,643.1808733,2.4169314,0,0,0,0,0,227774.52,0,0,0,0,0,0
9237,372.2738907,2.417735,0,105823.56,0,258153,0,0,0,0,0,0,0,0
9248,344.2427757,2.4214602,0,25433.01,0,181068.19,0,0,0,0,0,0,0,0
9269,329.0653534,2.424246,0,0,0,0,0,339626.16,0,0,0,0,0,0
9291,263.1273204,2.4314494,0,3571.0046,0,0,76793.76,0,0,0,0,372465.38,0,155802.7
9324,259.1307153,2.4372988,0,0,0,5110.653,443154.66,0,0,0,0,0,0,0
9329,284.1856894,2.439157,0,0,0,0,200456.89,0,0,0,0,0,0,0
9354,365.12306,2.4456553,0,0,0,0,0,0,0,0,0,164173.52,153801.03,193328
9378,235.1693206,2.4539256,0,0,0,0,1659097,0,0,0,0,0,0,0
9380,236.1728206,2.4539256,0,0,0,0,252385.83,0,0,0,0,0,0,0
9384,301.0707582,2.4544082,0,0,0,0,0,368870.44,0,0,0,0,0,0
9386,323.0525734,2.4544082,0,0,0,0,0,122892.734,0,0,0,0,0,0
9430,315.0864625,2.465366,0,0,0,0,3501.09,408422.5,0,0,0,0,0,0
9431,161.1324893,2.4658184,0,0,0,0,25323.812,0,0,0,0,66875.25,0,0
9472,522.3264254,2.469804,0,0,0,0,0,89475.805,0,0,0,0,0,0
9474,358.2590621,2.4704738,0,10934.643,10826.475,259485.86,0,0,0,0,0,0,0,0
9475,237.1484393,2.4711866,0,19820.28,4242.8047,0,542764.2,4931.582,0,0,0,0,0,0
9477,289.1418966,2.4721537,0,0,0,24909.953,362955.94,0,0,0,0,0,0,0
